,Topic,Word,P
1660,83,california,0.09193315356969833
1661,83,county,0.03795377537608147
1662,83,san,0.030395114794373512
1663,83,santa,0.02164299599826336
1664,83,valley,0.015242699533700943
1665,83,pacific,0.014588032849133015
1666,83,state,0.013277419842779636
1667,83,coast,0.013037025928497314
1668,83,los,0.012397290207445621
1669,83,mission,0.011340615339577198
1670,83,sierra,0.010167841799557209
1671,83,first,0.00992415752261877
1672,83,californian,0.00894367229193449
1673,83,angeles,0.008708746172487736
1674,83,sacramento,0.008620023727416992
1675,83,francisco,0.008531778119504452
1676,83,photo,0.008036167360842228
1677,83,overland,0.00749732693657279
1678,83,diego,0.006111192516982555
1679,83,oregon,0.0060504465363919735
1680,84,japanese,0.05618567019701004
1681,84,japan,0.047502223402261734
1682,84,earthquake,0.0251260157674551
1683,84,pierre,0.017235174775123596
1684,84,crater,0.01678333431482315
1685,84,volcano,0.014350246638059616
1686,84,lava,0.01294919103384018
1687,84,volcanic,0.010837974026799202
1688,84,shock,0.009971683844923973
1689,84,eruption,0.009539729915559292
1690,84,fan,0.008897090330719948
1691,84,great,0.00810965895652771
1692,84,weave,0.0067838383838534355
1693,84,cone,0.006535733118653297
1694,84,flint,0.006041930057108402
1695,84,earth,0.005744852125644684
1696,84,jessie,0.005740636494010687
1697,84,explosion,0.005724295042455196
1698,84,thread,0.005170569289475679
1699,84,china,0.00512871565297246
1700,85,german,0.09538989514112473
1701,85,germany,0.03594498708844185
1702,85,berlin,0.017938269302248955
1703,85,von,0.015254718251526356
1704,85,frederick,0.010740711353719234
1705,85,prussian,0.010480995289981365
1706,85,prussia,0.009497247636318207
1707,85,bismarck,0.008261298760771751
1708,85,year,0.007271806709468365
1709,85,peasant,0.006445556413382292
1710,85,great,0.006279515568166971
1711,85,country,0.006262769922614098
1712,85,norway,0.006072319112718105
1713,85,italian,0.006031881086528301
1714,85,herr,0.005767917260527611
1715,85,norwegian,0.0049866558983922005
1716,85,foreign,0.004710065666586161
1717,85,vienna,0.00467572221532464
1718,85,europe,0.004656415898352861
1719,85,rhine,0.0046545411460101604
1720,86,horse,0.04152516648173332
1721,86,road,0.014040274545550346
1722,86,drive,0.013045616447925568
1723,86,old,0.009715886786580086
1724,86,ride,0.009015961550176144
1725,86,carriage,0.008798457682132721
1726,86,town,0.00796820130199194
1727,86,good,0.007269144523888826
1728,86,day,0.0072660683654248714
1729,86,country,0.006981546990573406
1730,86,driver,0.006531725637614727
1731,86,man,0.006248005200177431
1732,86,village,0.006047665607184172
1733,86,little,0.005379151552915573
1734,86,mile,0.005286683328449726
1735,86,see,0.005233068484812975
1736,86,come,0.005111820995807648
1737,86,wagon,0.004733939655125141
1738,86,take,0.004615902900695801
1739,86,stable,0.004446772858500481
1740,87,jim,0.11915770173072815
1741,87,tramp,0.11755096912384033
1742,87,beggar,0.03334050253033638
1743,87,benedict,0.020867718383669853
1744,87,belcher,0.017443586140871048
1745,87,vagabond,0.016831154003739357
1746,87,chess,0.016586266458034515
1747,87,underwood,0.01528902631253004
1748,87,vagrant,0.015179106965661049
1749,87,pauper,0.012756031937897205
1750,87,fenton,0.010310331359505653
1751,87,balfour,0.010261601768434048
1752,87,yates,0.009815340861678123
1753,87,bryan,0.009090445004403591
1754,87,tracy,0.008905070833861828
1755,87,cavendish,0.007234015967696905
1756,87,beg,0.006921760272234678
1757,87,herman,0.006876308936625719
1758,87,toll,0.006725086830556393
1759,87,donation,0.0063860416412353516
1760,88,tom,0.17123261094093323
1761,88,bell,0.09142652899026871
1762,88,lapham,0.029452119022607803
1763,88,rogers,0.026287514716386795
1764,88,penelope,0.02368108555674553
1765,88,bernard,0.023048076778650284
1766,88,silas,0.021819446235895157
1767,88,corey,0.020586131140589714
1768,88,annetta,0.012019747868180275
1769,88,danish,0.011227299459278584
1770,88,dane,0.009490582160651684
1771,88,sewell,0.008804332464933395
1772,88,francesca,0.008144687861204147
1773,88,iceland,0.007065759040415287
1774,88,strawberry,0.0068703945726156235
1775,88,rodney,0.006455368362367153
1776,88,copenhagen,0.006405287887901068
1777,88,rupert,0.006090736947953701
1778,88,badger,0.0058865319006145
1779,88,salemina,0.005775570869445801
1780,89,company,0.22327089309692383
1781,89,canal,0.07638385146856308
1782,89,panama,0.01443577278405428
1783,89,insurance,0.014210661873221397
1784,89,lock,0.010585155338048935
1785,89,stock,0.009629156440496445
1786,89,director,0.009496714919805527
1787,89,nicaragua,0.008726251311600208
1788,89,isthmus,0.007575513329356909
1789,89,life,0.00756654841825366
1790,89,corporation,0.007354558911174536
1791,89,dam,0.006665410008281469
1792,89,monthly,0.006239701062440872
1793,89,policy,0.005926936864852905
1794,89,new,0.005152089986950159
1795,89,construction,0.005143338348716497
1796,89,lloyd,0.005109801888465881
1797,89,overland,0.005082529503852129
1798,89,make,0.004709857515990734
1799,89,trust,0.0046213953755795956
1800,90,fact,0.007208974566310644
1801,90,case,0.006617122329771519
1802,90,mind,0.006364801898598671
1803,90,nature,0.006017094012349844
1804,90,condition,0.005949346348643303
1805,90,power,0.005578111857175827
1806,90,result,0.005531563423573971
1807,90,even,0.00504111684858799
1808,90,cause,0.004697869066148996
1809,90,time,0.004652075003832579
1810,90,form,0.004637506790459156
1811,90,effect,0.004598875064402819
1812,90,become,0.00454197870567441
1813,90,life,0.004299862775951624
1814,90,disease,0.004239543806761503
1815,90,body,0.0042158798314630985
1816,90,force,0.004213548265397549
1817,90,action,0.003989171702414751
1818,90,make,0.003934744745492935
1819,90,human,0.0039054511580616236
1820,91,dorothy,0.04739813134074211
1821,91,nick,0.03529881685972214
1822,91,julia,0.027692819014191628
1823,91,jasper,0.024506065994501114
1824,91,miriam,0.018833188340067863
1825,91,biddy,0.011747756972908974
1826,91,sherringham,0.01029223296791315
1827,91,deed,0.008414721116423607
1828,91,nash,0.0075157759711146355
1829,91,thing,0.007165838964283466
1830,91,make,0.006582218687981367
1831,91,peter,0.006382216699421406
1832,91,dormer,0.006326080299913883
1833,91,lady,0.006022003944963217
1834,91,see,0.005533967632800341
1835,91,go,0.005207526963204145
1836,91,cafe,0.00505816051736474
1837,91,take,0.005050721112638712
1838,91,come,0.004965071100741625
1839,91,good,0.004812118597328663
1840,92,mary,0.0862794816493988
1841,92,dan,0.019196370616555214
1842,92,miss,0.017589496448636055
1843,92,lady,0.01042339950799942
1844,92,gilbert,0.008314809761941433
1845,92,make,0.007732077036052942
1846,92,hannah,0.007311511784791946
1847,92,mr,0.007234320044517517
1848,92,know,0.0067709158174693584
1849,92,nathaniel,0.0067684161476790905
1850,92,look,0.006097345147281885
1851,92,find,0.005862235091626644
1852,92,minnie,0.005778904538601637
1853,92,think,0.005712907295674086
1854,92,girl,0.005275614559650421
1855,92,bertha,0.0051572006195783615
1856,92,thing,0.0051320986822247505
1857,92,first,0.005093755666166544
1858,92,take,0.00508678937330842
1859,92,somers,0.005039670038968325
1860,93,mar,0.08639372885227203
1861,93,kitty,0.03562900051474571
1862,93,bella,0.03322005644440651
1863,93,hildegarde,0.02509567327797413
1864,93,midwinter,0.016140995547175407
1865,93,orchid,0.010002798400819302
1866,93,hank,0.009716436266899109
1867,93,ross,0.009401729330420494
1868,93,cheviot,0.008328218013048172
1869,93,get,0.0070876735262572765
1870,93,shark,0.006627404130995274
1871,93,even,0.006535978987812996
1872,93,milroy,0.005865353625267744
1873,93,blumpitty,0.005493738688528538
1874,93,ellison,0.0053856391459703445
1875,93,nome,0.0051477160304784775
1876,93,girl,0.004906801972538233
1877,93,see,0.004853005986660719
1878,93,ken,0.004825434181839228
1879,93,come,0.004689943976700306
1880,94,form,0.01478237472474575
1881,94,animal,0.012703418731689453
1882,94,specie,0.012182722799479961
1883,94,find,0.00973320472985506
1884,94,number,0.00896416511386633
1885,94,large,0.007156221196055412
1886,94,show,0.005380080081522465
1887,94,part,0.0052191452123224735
1888,94,specimen,0.005136608146131039
1889,94,many,0.005077570676803589
1890,94,also,0.0048488774336874485
1891,94,small,0.004671027418226004
1892,94,period,0.004626343492418528
1893,94,time,0.004623307380825281
1894,94,different,0.004521283321082592
1895,94,size,0.004502053372561932
1896,94,fish,0.0043786815367639065
1897,94,type,0.004299332853406668
1898,94,present,0.0042433422058820724
1899,94,great,0.004233276005834341
1900,95,bird,0.05575467273592949
1901,95,nest,0.014940239489078522
1902,95,wing,0.013452080078423023
1903,95,egg,0.009539750404655933
1904,95,fly,0.00758215831592679
1905,95,see,0.007439708802849054
1906,95,little,0.007120839320123196
1907,95,tree,0.006829252932220697
1908,95,wood,0.006285655312240124
1909,95,note,0.0057197748683393
1910,95,find,0.00556098110973835
1911,95,time,0.005117288790643215
1912,95,young,0.005094846710562706
1913,95,insect,0.005033083260059357
1914,95,feather,0.004929715767502785
1915,95,day,0.004709777422249317
1916,95,hear,0.004670820198953152
1917,95,robin,0.0046143364161252975
1918,95,make,0.004445230588316917
1919,95,seem,0.004333345219492912
1920,96,shakespeare,0.04478016123175621
1921,96,ben,0.02014482580125332
1922,96,play,0.018829595297574997
1923,96,bacon,0.01434156484901905
1924,96,shakspeare,0.00995398499071598
1925,96,stratford,0.009377529844641685
1926,96,fletcher,0.007788417395204306
1927,96,hamlet,0.007552493363618851
1928,96,beatrice,0.007475949823856354
1929,96,phil,0.006777176167815924
1930,96,make,0.006498790346086025
1931,96,wit,0.006146150641143322
1932,96,scene,0.006142966449260712
1933,96,comedy,0.005527085158973932
1934,96,act,0.004921043757349253
1935,96,sir,0.004888518247753382
1936,96,write,0.004828928038477898
1937,96,chaucer,0.004787576850503683
1938,96,much,0.004762213211506605
1939,96,passage,0.00465638842433691
1940,97,know,0.02017921954393387
1941,97,think,0.01820995658636093
1942,97,come,0.01143462210893631
1943,97,make,0.010914292186498642
1944,97,see,0.010702842846512794
1945,97,tell,0.009867886081337929
1946,97,go,0.009684973396360874
1947,97,thing,0.009080023504793644
1948,97,look,0.008871126919984818
1949,97,never,0.008520792238414288
1950,97,good,0.007829872891306877
1951,97,little,0.007719479035586119
1952,97,take,0.0074978237971663475
1953,97,ask,0.007225054316222668
1954,97,much,0.007115084677934647
1955,97,mr,0.006773542612791061
1956,97,well,0.006460204254835844
1957,97,time,0.0060422224923968315
1958,97,seem,0.0057298424653708935
1959,97,way,0.005725415889173746
1960,98,make,0.009246448054909706
1961,98,case,0.008424951694905758
1962,98,take,0.008017580956220627
1963,98,man,0.007232260890305042
1964,98,judge,0.007064047269523144
1965,98,time,0.006513636093586683
1966,98,give,0.006277644541114569
1967,98,reply,0.005479553714394569
1968,98,question,0.005201720166951418
1969,98,know,0.005156890023499727
1970,98,court,0.005048933904618025
1971,98,matter,0.0048238253220915794
1972,98,ask,0.004759810399264097
1973,98,gentleman,0.004560799803584814
1974,98,friend,0.00432469742372632
1975,98,person,0.004266527947038412
1976,98,order,0.003917418420314789
1977,98,receive,0.0037411474622786045
1978,98,sir,0.0037018731236457825
1979,98,fact,0.0036111094523221254
1980,99,alice,0.08915737271308899
1981,99,morgan,0.06709711998701096
1982,99,berry,0.03692644461989403
1983,99,jan,0.027654970064759254
1984,99,susan,0.02459101751446724
1985,99,charlie,0.02255900576710701
1986,99,elinor,0.021192288026213646
1987,99,turner,0.013597317039966583
1988,99,frederic,0.013268659822642803
1989,99,venezuela,0.012198682874441147
1990,99,nov,0.009923774749040604
1991,99,dawson,0.009579796344041824
1992,99,larry,0.009279103949666023
1993,99,goodwin,0.007838716730475426
1994,99,clare,0.007428146433085203
1995,99,susie,0.007420392241328955
1996,99,pickering,0.007133436389267445
1997,99,sophy,0.006419116631150246
1998,99,gillam,0.006343120709061623
1999,99,roach,0.00600474514067173
2000,100,nation,0.01507404912263155
2001,100,war,0.01496654748916626
2002,100,great,0.014725759625434875
2003,100,american,0.01292151864618063
2004,100,england,0.012760622426867485
2005,100,country,0.012696444988250732
2006,100,government,0.010476750321686268
2007,100,state,0.009287359192967415
2008,100,people,0.008820719085633755
2009,100,power,0.008669931441545486
2010,100,france,0.007744495291262865
2011,100,america,0.0072257062420248985
2012,100,europe,0.006862013600766659
2013,100,foreign,0.006661297287791967
2014,100,world,0.006659400183707476
2015,100,british,0.006365326698869467
2016,100,english,0.006264517083764076
2017,100,united,0.006112992297858
2018,100,year,0.005686026532202959
2019,100,time,0.0056311083026230335
2020,101,lady,0.019371584057807922
2021,101,young,0.015570263378322124
2022,101,woman,0.00838699284940958
2023,101,gentleman,0.008023811504244804
2024,101,friend,0.007628058549016714
2025,101,old,0.007586933672428131
2026,101,little,0.006788587663322687
2027,101,day,0.005206554662436247
2028,101,take,0.004911419469863176
2029,101,make,0.004849594552069902
2030,101,guest,0.004485523793846369
2031,101,time,0.004448029678314924
2032,101,evening,0.004395329859107733
2033,101,dress,0.004305047448724508
2034,101,give,0.004246096592396498
2035,101,house,0.004063684027642012
2036,101,family,0.003991132602095604
2037,101,manner,0.003974248189479113
2038,101,man,0.003926402889192104
2039,101,dinner,0.003913504537194967
2040,102,day,0.018552221357822418
2041,102,river,0.018000181764364243
2042,102,mile,0.01592959277331829
2043,102,camp,0.011154351755976677
2044,102,night,0.011075145564973354
2045,102,party,0.009161550551652908
2046,102,men,0.009074431844055653
2047,102,reach,0.008478116244077682
2048,102,take,0.00834527425467968
2049,102,leave,0.008237888105213642
2050,102,morning,0.007716523949056864
2051,102,fort,0.007580626755952835
2052,102,make,0.007494982797652483
2053,102,time,0.006710795685648918
2054,102,cross,0.006393520627170801
2055,102,return,0.006108433473855257
2056,102,place,0.005685921758413315
2057,102,find,0.005644545890390873
2058,102,road,0.005581457167863846
2059,102,soon,0.0054795704782009125
2060,103,dick,0.1588415801525116
2061,103,ned,0.05628924071788788
2062,103,burton,0.028498096391558647
2063,103,bridget,0.024823002517223358
2064,103,mike,0.0205946434289217
2065,103,elliott,0.015404234640300274
2066,103,trollope,0.01475189346820116
2067,103,mr,0.010652409866452217
2068,103,proctor,0.009647192433476448
2069,103,romney,0.00762163894250989
2070,103,crosby,0.007603268139064312
2071,103,brackett,0.0066713509149849415
2072,103,stanhope,0.006559405475854874
2073,103,headpiece,0.006284219678491354
2074,103,notary,0.0061282021924853325
2075,103,mgroarty,0.005763540044426918
2076,103,burgomaster,0.00566569808870554
2077,103,hus,0.005008833482861519
2078,103,tiber,0.004748138133436441
2079,103,saguenay,0.004732510074973106
2080,104,poe,0.03818773850798607
2081,104,allan,0.02908492274582386
2082,104,whitman,0.02308097667992115
2083,104,harte,0.021236782893538475
2084,104,gypsy,0.018258577212691307
2085,104,edgar,0.018080344423651695
2086,104,overland,0.015196417458355427
2087,104,bret,0.013431756757199764
2088,104,raven,0.01167281623929739
2089,104,monthly,0.00926102977246046
2090,104,griswold,0.007765104528516531
2091,104,magazine,0.007117224391549826
2092,104,stoddard,0.007099914364516735
2093,104,story,0.006835275329649448
2094,104,first,0.006631911266595125
2095,104,walt,0.006535989698022604
2096,104,write,0.005998199339956045
2097,104,rye,0.005849736277014017
2098,104,time,0.0055116103030741215
2099,104,winslow,0.0053875683806836605
2100,105,letter,0.03115415759384632
2101,105,write,0.03017936274409294
2102,105,read,0.01465764082968235
2103,105,day,0.012890961952507496
2104,105,friend,0.012810451909899712
2105,105,time,0.011148259043693542
2106,105,come,0.009490767493844032
2107,105,know,0.009346576407551765
2108,105,think,0.008786399848759174
2109,105,year,0.008038532920181751
2110,105,see,0.007199747487902641
2111,105,book,0.006788857281208038
2112,105,last,0.006600659340620041
2113,105,never,0.006572236306965351
2114,105,go,0.006520051974803209
2115,105,make,0.006429866421967745
2116,105,find,0.006283115595579147
2117,105,send,0.00619263481348753
2118,105,much,0.0061758942902088165
2119,105,tell,0.006092824507504702
2120,106,lily,0.09611327946186066
2121,106,mr,0.03860287368297577
2122,106,parker,0.03159232810139656
2123,106,molly,0.02443237602710724
2124,106,cecil,0.016093485057353973
2125,106,stockton,0.012769716791808605
2126,106,craig,0.011127730831503868
2127,106,kelly,0.010543743148446083
2128,106,harding,0.010441348887979984
2129,106,bennett,0.010135834105312824
2130,106,carey,0.00899947714060545
2131,106,barb,0.007823582738637924
2132,106,drayton,0.007229998242110014
2133,106,eric,0.007025042548775673
2134,106,come,0.006520270369946957
2135,106,clifton,0.006505605764687061
2136,106,elmore,0.006480713374912739
2137,106,leek,0.006104657426476479
2138,106,aleshine,0.005947530269622803
2139,106,lyssie,0.005436535459011793
2140,107,isabel,0.014098978601396084
2141,107,stephen,0.010848352685570717
2142,107,basil,0.010029682889580727
2143,107,miss,0.009317474439740181
2144,107,ransom,0.008825497701764107
2145,107,janet,0.007969475351274014
2146,107,ralph,0.007780216634273529
2147,107,know,0.007515459321439266
2148,107,see,0.007285446394234896
2149,107,take,0.006913531571626663
2150,107,make,0.006852889433503151
2151,107,olive,0.006615286692976952
2152,107,think,0.0065678744576871395
2153,107,look,0.006472705863416195
2154,107,verena,0.00630100816488266
2155,107,leonard,0.0062374151311814785
2156,107,lady,0.006120684556663036
2157,107,come,0.006084626540541649
2158,107,young,0.005096782930195332
2159,107,much,0.004916373640298843
2160,108,jones,0.04601381719112396
2161,108,scott,0.026616619899868965
2162,108,funeral,0.02309572510421276
2163,108,hawthorne,0.021013669669628143
2164,108,dead,0.019170016050338745
2165,108,bury,0.01671675592660904
2166,108,body,0.01666494458913803
2167,108,grave,0.016662737354636192
2168,108,cemetery,0.016261212527751923
2169,108,death,0.011469677090644836
2170,108,burial,0.01042507030069828
2171,108,coffin,0.008505593053996563
2172,108,die,0.0083240931853652
2173,108,salem,0.006785969715565443
2174,108,mask,0.006746395491063595
2175,108,make,0.006621452048420906
2176,108,cofn,0.006435859017074108
2177,108,tomb,0.006267105229198933
2178,108,remains,0.00608935346826911
2179,108,bust,0.005901798140257597
2180,109,cromwell,0.04559561237692833
2181,109,oliver,0.04238247871398926
2182,109,ghost,0.022320661693811417
2183,109,todd,0.018574250862002373
2184,109,duncan,0.015649190172553062
2185,109,lang,0.015639837831258774
2186,109,fairfax,0.015573429875075817
2187,109,jamie,0.013359625823795795
2188,109,reade,0.0133371502161026
2189,109,phillida,0.01317489705979824
2190,109,lobster,0.012945101596415043
2191,109,millard,0.011830546893179417
2192,109,worcester,0.010320213623344898
2193,109,marston,0.010206717997789383
2194,109,teller,0.009758071973919868
2195,109,seth,0.009068692103028297
2196,109,old,0.00848439335823059
2197,109,charles,0.008146983571350574
2198,109,bowdoin,0.007826490327715874
2199,109,rensselaer,0.006973317824304104
2200,110,miss,0.039151422679424286
2201,110,tony,0.03431793302297592
2202,110,constance,0.027697226032614708
2203,110,solomon,0.024970006197690964
2204,110,dudley,0.019575681537389755
2205,110,guardian,0.01597008854150772
2206,110,aurelia,0.015044971369206905
2207,110,fritz,0.012841423973441124
2208,110,kerrigan,0.009701519273221493
2209,110,ada,0.008977923542261124
2210,110,durant,0.007262123748660088
2211,110,little,0.007137775421142578
2212,110,philippa,0.006921167951077223
2213,110,grayson,0.006207924336194992
2214,110,guppy,0.005561754107475281
2215,110,thot,0.0051802778616547585
2216,110,slate,0.005142080597579479
2217,110,look,0.004771247040480375
2218,110,sir,0.004687047563493252
2219,110,signorina,0.004613935947418213
2220,111,father,0.033674463629722595
2221,111,son,0.022472545504570007
2222,111,year,0.016975920647382736
2223,111,wife,0.015288429334759712
2224,111,family,0.01511099748313427
2225,111,daughter,0.014098034240305424
2226,111,old,0.012688657268881798
2227,111,young,0.012495297007262707
2228,111,brother,0.011567099951207638
2229,111,mother,0.011296604759991169
2230,111,marry,0.010912099853157997
2231,111,house,0.01018870621919632
2232,111,die,0.010009950958192348
2233,111,lord,0.008313747122883797
2234,111,live,0.008117098361253738
2235,111,husband,0.00786484032869339
2236,111,name,0.0074097211472690105
2237,111,lady,0.007140402682125568
2238,111,come,0.006783741060644388
2239,111,sir,0.006693521048873663
2240,112,john,0.11347660422325134
2241,112,george,0.03754048049449921
2242,112,robert,0.03686254099011421
2243,112,henry,0.03544759005308151
2244,112,william,0.03539394214749336
2245,112,major,0.03002556972205639
2246,112,james,0.02545570209622383
2247,112,street,0.021840695291757584
2248,112,sir,0.020345564931631088
2249,112,edward,0.019362671300768852
2250,112,mr,0.018822873011231422
2251,112,campbell,0.017535407096147537
2252,112,charles,0.01683792844414711
2253,112,christopher,0.011015381664037704
2254,112,miss,0.009759965352714062
2255,112,morris,0.009327198378741741
2256,112,washington,0.008691157214343548
2257,112,thomas,0.007855555973947048
2258,112,johnson,0.0077869826927781105
2259,112,survey,0.007484385743737221
2260,113,prince,0.07687192410230637
2261,113,princess,0.0560852512717247
2262,113,jane,0.055682141333818436
2263,113,annie,0.042390499264001846
2264,113,rose,0.024944035336375237
2265,113,owen,0.018135277554392815
2266,113,highness,0.013307997956871986
2267,113,peck,0.011327232234179974
2268,113,stevenson,0.008768770843744278
2269,113,nina,0.008384752087295055
2270,113,brodrick,0.007824375294148922
2271,113,putney,0.007349618710577488
2272,113,tanqueray,0.007192549295723438
2273,113,bolton,0.0062334355898201466
2274,113,royal,0.0051286187954247
2275,113,george,0.004968711640685797
2276,113,willoughby,0.004764334764331579
2277,113,gertrude,0.004266125150024891
2278,113,make,0.0038845858070999384
2279,113,know,0.003848524997010827
2280,114,moore,0.0588948130607605
2281,114,mavering,0.029356569051742554
2282,114,anderson,0.02027488499879837
2283,114,ath,0.01953132264316082
2284,114,enoch,0.01593783125281334
2285,114,will,0.015776246786117554
2286,114,rita,0.013527545146644115
2287,114,boardman,0.012964567169547081
2288,114,moro,0.01109426561743021
2289,114,hose,0.010552042163908482
2290,114,alice,0.010482321493327618
2291,114,whitney,0.010382837615907192
2292,114,baptiste,0.009635771624743938
2293,114,ritter,0.009320548735558987
2294,114,neal,0.007845450192689896
2295,114,gee,0.007191207259893417
2296,114,rosamond,0.0067252786830067635
2297,114,vicar,0.00663432851433754
2298,114,sinai,0.006473270710557699
2299,114,humphreys,0.006312225945293903
2300,115,margaret,0.051908623427152634
2301,115,van,0.026640767231583595
2302,115,elizabeth,0.016297895461320877
2303,115,henderson,0.013975352048873901
2304,115,know,0.010438142344355583
2305,115,lyon,0.010071827098727226
2306,115,sibyl,0.00846008863300085
2307,115,come,0.00812632404267788
2308,115,jerry,0.00810049008578062
2309,115,hilary,0.007003502454608679
2310,115,miss,0.006889762356877327
2311,115,carmen,0.006626999005675316
2312,115,vincent,0.006391940638422966
2313,115,go,0.005859131924808025
2314,115,think,0.005605699960142374
2315,115,make,0.005560457706451416
2316,115,man,0.00549766980111599
2317,115,woman,0.005183182191103697
2318,115,life,0.005094449035823345
2319,115,lemuel,0.00487560173496604
2320,116,general,0.07395768165588379
2321,116,grant,0.024274535477161407
2322,116,lee,0.01810476928949356
2323,116,army,0.01348071824759245
2324,116,richmond,0.0090029276907444
2325,116,war,0.009000604972243309
2326,116,washington,0.008981086313724518
2327,116,make,0.00876985490322113
2328,116,sherman,0.008755848743021488
2329,116,order,0.008298986591398716
2330,116,jackson,0.007048152852803469
2331,116,command,0.006273187231272459
2332,116,time,0.006020480766892433
2333,116,take,0.0054900855757296085
2334,116,send,0.005385191645473242
2335,116,sheridan,0.005337534938007593
2336,116,day,0.005184333771467209
2337,116,confederate,0.005155849736183882
2338,116,headquarters,0.004982341546565294
2339,116,potomac,0.004926370922476053
2340,117,newspaper,0.03311428055167198
2341,117,editor,0.02295542135834694
2342,117,paper,0.021937554702162743
2343,117,press,0.013914119452238083
2344,117,public,0.013485639356076717
2345,117,journal,0.01246519573032856
2346,117,news,0.011747380718588829
2347,117,magazine,0.011644279584288597
2348,117,article,0.010758602991700172
2349,117,daily,0.008818883448839188
2350,117,time,0.007186338305473328
2351,117,publish,0.007175527047365904
2352,117,correspondent,0.0064019858837127686
2353,117,great,0.006077389698475599
2354,117,write,0.006068219430744648
2355,117,read,0.005903574172407389
2356,117,reporter,0.005844311788678169
2357,117,editorial,0.005535560194402933
2358,117,year,0.005510351154953241
2359,117,make,0.00544382818043232
2360,118,breton,0.03824635595083237
2361,118,pop,0.0231035016477108
2362,118,brittany,0.019558243453502655
2363,118,oscar,0.019030489027500153
2364,118,lxxiv,0.018835710361599922
2365,118,copley,0.01506728120148182
2366,118,grange,0.011629892513155937
2367,118,armada,0.011407378129661083
2368,118,pelham,0.010036423802375793
2369,118,fay,0.008634262718260288
2370,118,dixie,0.007922268472611904
2371,118,rafferty,0.00774130504578352
2372,118,candy,0.007372020743787289
2373,118,chef,0.007143245078623295
2374,118,rococo,0.006864191964268684
2375,118,first,0.006666342727839947
2376,118,turin,0.006395749747753143
2377,118,mastiff,0.006147714331746101
2378,118,le,0.006081068888306618
2379,118,quo,0.005812452174723148
2380,119,men,0.013883878476917744
2381,119,kill,0.0099764009937644
2382,119,gun,0.009451907128095627
2383,119,fight,0.009274555370211601
2384,119,wound,0.009046943858265877
2385,119,soldier,0.007442068308591843
2386,119,arm,0.007202232722193003
2387,119,battle,0.007161526475101709
2388,119,shot,0.006899827625602484
2389,119,enemy,0.00667915353551507
2390,119,sword,0.006526666227728128
2391,119,shoot,0.006470570340752602
2392,119,war,0.006307497154921293
2393,119,death,0.0060075861401855946
2394,119,time,0.0053498405031859875
2395,119,man,0.005265657790005207
2396,119,fire,0.005039200186729431
2397,119,blood,0.004815152380615473
2398,119,make,0.0048016151413321495
2399,119,ght,0.004497265908867121
2400,120,prison,0.027124134823679924
2401,120,prisoner,0.02001318521797657
2402,120,police,0.01997399516403675
2403,120,hospital,0.016513707116246223
2404,120,russian,0.011631871573626995
2405,120,criminal,0.010605154559016228
2406,120,convict,0.009501681663095951
2407,120,crime,0.009236031211912632
2408,120,year,0.008736410178244114
2409,120,arrest,0.008414958603680134
2410,120,officer,0.008321484550833702
2411,120,jail,0.006315286736935377
2412,120,exile,0.006272248458117247
2413,120,make,0.006050472613424063
2414,120,cell,0.005733061581850052
2415,120,number,0.005663082469254732
2416,120,ward,0.005259780678898096
2417,120,asylum,0.005190536845475435
2418,120,russia,0.005135387182235718
2419,120,sentence,0.004970622714608908
2420,121,fanny,0.019259151071310043
2421,121,kate,0.017995167523622513
2422,121,miss,0.01520513091236353
2423,121,sam,0.013657527975738049
2424,121,roger,0.01180680189281702
2425,121,clara,0.01059005782008171
2426,121,sidney,0.009058499708771706
2427,121,uncle,0.008846865966916084
2428,121,emily,0.008806474506855011
2429,121,nan,0.008220928721129894
2430,121,know,0.006156763061881065
2431,121,nora,0.006032255012542009
2432,121,come,0.00598429748788476
2433,121,go,0.005939613562077284
2434,121,nelson,0.005738485604524612
2435,121,carroll,0.005562453996390104
2436,121,make,0.005443495232611895
2437,121,ethel,0.00543117756024003
2438,121,take,0.005190844647586346
2439,121,murray,0.0049377670511603355
2440,122,machine,0.035399068146944046
2441,122,oil,0.019977618008852005
2442,122,use,0.0183863565325737
2443,122,invention,0.017376363277435303
2444,122,engine,0.014920342713594437
2445,122,work,0.014749767258763313
2446,122,make,0.013757673092186451
2447,122,electric,0.012626112438738346
2448,122,machinery,0.012545200996100903
2449,122,power,0.012175491079688072
2450,122,patent,0.009673407301306725
2451,122,olive,0.00882207415997982
2452,122,wheel,0.008748297579586506
2453,122,steam,0.008437905460596085
2454,122,great,0.007892477326095104
2455,122,electricity,0.007617906201630831
2456,122,mechanical,0.0076123252511024475
2457,122,speed,0.0075692059472203255
2458,122,inventor,0.007567713037133217
2459,122,experiment,0.007311231456696987
2460,123,money,0.011229203082621098
2461,123,pay,0.010309193283319473
2462,123,year,0.010122671723365784
2463,123,cent,0.009277638979256153
2464,123,make,0.008210490457713604
2465,123,business,0.00797988846898079
2466,123,dollar,0.007969674654304981
2467,123,increase,0.007498175371438265
2468,123,labor,0.0073966109193861485
2469,123,great,0.007157132029533386
2470,123,work,0.00648683775216341
2471,123,large,0.006331931333988905
2472,123,state,0.006261762231588364
2473,123,country,0.005970081780105829
2474,123,trade,0.005924419965595007
2475,123,cost,0.005732065066695213
